,train_tag,et_bin,eta_bin,model_idx,sort,init,file_name,tuned_idx,max_sp_val,max_sp_pd_val,max_sp_fa_val,max_sp_op,max_sp_pd_op,max_sp_fa_op,tight_pd_ref,tight_fa_ref,tight_sp_ref,tight_pd_val,tight_fa_val,tight_sp_val,tight_pd_op,tight_fa_op,tight_sp_op,tight_pd_ref_passed,tight_fa_ref_passed,tight_pd_ref_total,tight_fa_ref_total,tight_pd_val_passed,tight_fa_val_passed,tight_pd_val_total,tight_fa_val_total,tight_pd_op_passed,tight_fa_op_passed,tight_pd_op_total,tight_fa_op_total,tight_op_threshold,medium_pd_ref,medium_fa_ref,medium_sp_ref,medium_pd_val,medium_fa_val,medium_sp_val,medium_pd_op,medium_fa_op,medium_sp_op,medium_pd_ref_passed,medium_fa_ref_passed,medium_pd_ref_total,medium_fa_ref_total,medium_pd_val_passed,medium_fa_val_passed,medium_pd_val_total,medium_fa_val_total,medium_pd_op_passed,medium_fa_op_passed,medium_pd_op_total,medium_fa_op_total,medium_op_threshold,loose_pd_ref,loose_fa_ref,loose_sp_ref,loose_pd_val,loose_fa_val,loose_sp_val,loose_pd_op,loose_fa_op,loose_sp_op,loose_pd_ref_passed,loose_fa_ref_passed,loose_pd_ref_total,loose_fa_ref_total,loose_pd_val_passed,loose_fa_val_passed,loose_pd_val_total,loose_fa_val_total,loose_pd_op_passed,loose_fa_op_passed,loose_pd_op_total,loose_fa_op_total,loose_op_threshold,vloose_pd_ref,vloose_fa_ref,vloose_sp_ref,vloose_pd_val,vloose_fa_val,vloose_sp_val,vloose_pd_op,vloose_fa_op,vloose_sp_op,vloose_pd_ref_passed,vloose_fa_ref_passed,vloose_pd_ref_total,vloose_fa_ref_total,vloose_pd_val_passed,vloose_fa_val_passed,vloose_pd_val_total,vloose_fa_val_total,vloose_pd_op_passed,vloose_fa_op_passed,vloose_pd_op_total,vloose_fa_op_total,vloose_op_threshold
623,v1_data17_fwd,0,4,6,2,3,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et0_eta4.v1/tunedDiscr.jobID_0623.pic.gz,0,0.911617630079864,0.9015075376884422,0.07821590174531351,0.9051829951921464,0.9193686221283869,0.1088923355305674,0.9303775197305585,0.48041876696393954,0.7099716256017325,0.9301507537688443,0.12087912087912088,0.9044558527758991,0.9303775197305585,0.12375597776916117,0.9031079460775386,18508.0,7434.0,19893,15474,1851,187,1990,1547,18508,1915,19893,15474,-0.043806273490190506,0.930628864424672,0.4932144241954246,0.7025483123801989,0.9301507537688443,0.12087912087912088,0.9044558527758991,0.9305785954858493,0.12407910042652191,0.9030429601877552,18513.0,7632.0,19893,15474,1851,187,1990,1547,18512,1920,19893,15474,-0.0460694395005703,0.9354044136128287,0.6346128990564819,0.6166333456964479,0.9346733668341709,0.13251454427925016,0.9007661362911921,0.9353541446740059,0.13183404420317954,0.9014470093626441,18608.0,9820.0,19893,15474,1860,205,1990,1547,18607,2040,19893,15474,-0.09870114177465439,0.9359071030010556,0.6731291198138813,0.5909500132966145,0.936180904522613,0.13316095669036845,0.9011764388546347,0.9359071030010556,0.13280341217526173,0.90122437478649,18618.0,10416.0,19893,15474,1863,206,1990,1547,18618,2055,19893,15474,-0.10616756975650787
635,v1_data17_fwd,0,4,6,3,5,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et0_eta4.v1/tunedDiscr.jobID_0635.pic.gz,0,0.9059926952577496,0.897938662644545,0.08591731266149871,0.9071726069299365,0.9069521942391796,0.0926069535995864,0.9303775197305585,0.48041876696393954,0.7099716256017325,0.930115635997989,0.12919896640826872,0.9002140387793895,0.9304277886693811,0.12065400025849812,0.9047066141412405,18508.0,7434.0,19893,15474,1850,199,1989,1548,18509,1867,19893,15474,0.027286814525723457,0.930628864424672,0.4932144241954246,0.7025483123801989,0.930115635997989,0.12919896640826872,0.9002140387793895,0.930628864424672,0.12078324932144242,0.9047401948989626,18513.0,7632.0,19893,15474,1850,199,1989,1548,18513,1869,19893,15474,0.025527380406856537,0.9354044136128287,0.6346128990564819,0.6166333456964479,0.9351432880844646,0.1330749354005168,0.9007111982369227,0.9354546825516513,0.12705182887424066,0.9039312425983497,18608.0,9820.0,19893,15474,1860,206,1989,1548,18609,1966,19893,15474,-0.02070908434689045,0.9359071030010556,0.6731291198138813,0.5909500132966145,0.9351432880844646,0.1330749354005168,0.9007111982369227,0.9359071030010556,0.12731032700012926,0.904022049747266,18618.0,10416.0,19893,15474,1860,206,1989,1548,18618,1970,19893,15474,-0.022669333964586258
640,v1_data17_fwd,0,4,6,4,0,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et0_eta4.v1/tunedDiscr.jobID_0640.pic.gz,0,0.9001868449855229,0.9069884364002011,0.1065891472868217,0.9053495076307704,0.9167546373096064,0.1059842316143208,0.9303775197305585,0.48041876696393954,0.7099716256017325,0.9316239316239316,0.14599483204134367,0.8923925034322284,0.9303272507917358,0.12265736073413468,0.9036407534625533,18508.0,7434.0,19893,15474,1853,226,1989,1548,18507,1898,19893,15474,-0.062209270894527435,0.930628864424672,0.4932144241954246,0.7025483123801989,0.9316239316239316,0.14599483204134367,0.8923925034322284,0.930628864424672,0.12310973245443971,0.903559789779773,18513.0,7632.0,19893,15474,1853,226,1989,1548,18513,1905,19893,15474,-0.06523046642541885,0.9354044136128287,0.6346128990564819,0.6166333456964479,0.9356460532931121,0.14922480620155038,0.8927061815233437,0.9354546825516513,0.12944293653871008,0.9027142260997277,18608.0,9820.0,19893,15474,1861,230,1989,1548,18609,2002,19893,15474,-0.11444789171218872,0.9359071030010556,0.6731291198138813,0.5909500132966145,0.9361488185017597,0.1524547803617571,0.8912963449931461,0.9359071030010556,0.1301538063849037,0.9025744035528511,18618.0,10416.0,19893,15474,1862,236,1989,1548,18618,2014,19893,15474,-0.12133307754993439
655,v1_data17_fwd,0,4,6,5,5,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et0_eta4.v1/tunedDiscr.jobID_0655.pic.gz,0,0.8914923656078307,0.8999497234791353,0.11692506459948321,0.9024077184388607,0.9114261297944001,0.10656585239757012,0.9303775197305585,0.48041876696393954,0.7099716256017325,0.930115635997989,0.16214470284237725,0.8833830332863847,0.9304780576082039,0.12970143466459869,0.9001368165783108,18508.0,7434.0,19893,15474,1850,251,1989,1548,18510,2007,19893,15474,-0.030184363946318626,0.930628864424672,0.4932144241954246,0.7025483123801989,0.930115635997989,0.16214470284237725,0.8833830332863847,0.930628864424672,0.12983068372754297,0.9001452513055793,18513.0,7632.0,19893,15474,1850,251,1989,1548,18513,2009,19893,15474,-0.031049156561493874,0.9354044136128287,0.6346128990564819,0.6166333456964479,0.9356460532931121,0.18023255813953487,0.8767490066342969,0.9354044136128287,0.1377148765671449,0.8984727805786821,18608.0,9820.0,19893,15474,1861,279,1989,1548,18608,2131,19893,15474,-0.08817911148071289,0.9359071030010556,0.6731291198138813,0.5909500132966145,0.9356460532931121,0.18023255813953487,0.8767490066342969,0.9359071030010556,0.13810262375597776,0.8985211550730675,18618.0,10416.0,19893,15474,1861,279,1989,1548,18618,2137,19893,15474,-0.09145524352788925
660,v1_data17_fwd,0,4,6,6,0,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et0_eta4.v1/tunedDiscr.jobID_0660.pic.gz,0,0.9081422009726197,0.9276018099547512,0.1111111111111111,0.9027793514002257,0.9176092092695923,0.1119296885097583,0.9303775197305585,0.48041876696393954,0.7099716256017325,0.9306184012066365,0.1182170542635659,0.9060361437360835,0.9303775197305585,0.12866744216104434,0.900613066412809,18508.0,7434.0,19893,15474,1851,183,1989,1548,18508,1991,19893,15474,0.013818247243762016,0.930628864424672,0.4932144241954246,0.7025483123801989,0.9306184012066365,0.1182170542635659,0.9060361437360835,0.9306791333634947,0.1289259402869329,0.9006300156106068,18513.0,7632.0,19893,15474,1851,183,1989,1548,18514,1994,19893,15474,0.01189271081238985,0.9354044136128287,0.6346128990564819,0.6166333456964479,0.9356460532931121,0.12661498708010335,0.9042475609100357,0.9353541446740059,0.1362285123432855,0.8992065930250874,18608.0,9820.0,19893,15474,1861,196,1989,1548,18607,2108,19893,15474,-0.0362505204975605,0.9359071030010556,0.6731291198138813,0.5909500132966145,0.9361488185017597,0.12726098191214472,0.9041659396898245,0.9359071030010556,0.13687475765800697,0.899147887633518,18618.0,10416.0,19893,15474,1862,197,1989,1548,18618,2118,19893,15474,-0.03997610881924629
678,v1_data17_fwd,0,4,6,7,8,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et0_eta4.v1/tunedDiscr.jobID_0678.pic.gz,0,0.908877713705905,0.9160382101558572,0.0982546864899806,0.9046346538119997,0.9134871562861308,0.10417474473310069,0.9303775197305585,0.48041876696393954,0.7099716256017325,0.9306184012066365,0.12669683257918551,0.9017330665181541,0.9304277886693811,0.12278660979707898,0.9036247061913109,18508.0,7434.0,19893,15474,1851,196,1989,1547,18509,1900,19893,15474,-0.05869889631867409,0.930628864424672,0.4932144241954246,0.7025483123801989,0.9306184012066365,0.12669683257918551,0.9017330665181541,0.9305785954858493,0.12310973245443971,0.903535023464941,18513.0,7632.0,19893,15474,1851,196,1989,1547,18512,1905,19893,15474,-0.06004219129681587,0.9354044136128287,0.6346128990564819,0.6166333456964479,0.9351432880844646,0.13186813186813187,0.9013261407708207,0.9353541446740059,0.13086467623109732,0.901940829126659,18608.0,9820.0,19893,15474,1860,204,1989,1547,18607,2025,19893,15474,-0.1162414625287056,0.9359071030010556,0.6731291198138813,0.5909500132966145,0.9366515837104072,0.13251454427925016,0.9017368797021036,0.9359071030010556,0.13202791779759596,0.9016196138733215,18618.0,10416.0,19893,15474,1863,205,1989,1547,18618,2042,19893,15474,-0.12567079067230225
680,v1_data17_fwd,0,4,6,8,0,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et0_eta4.v1/tunedDiscr.jobID_0680.pic.gz,0,0.9071672103069894,0.9054801407742584,0.09114414996767937,0.9047899697901772,0.9154979138390389,0.1058549825513765,0.9303775197305585,0.48041876696393954,0.7099716256017325,0.9291101055806938,0.1195862960568843,0.9045980506170663,0.9304277886693811,0.12453147214682693,0.9027390121180059,18508.0,7434.0,19893,15474,1848,185,1989,1547,18509,1927,19893,15474,-0.014308459125459194,0.930628864424672,0.4932144241954246,0.7025483123801989,0.9291101055806938,0.1195862960568843,0.9045980506170663,0.930628864424672,0.12459609667829909,0.9028052258642196,18513.0,7632.0,19893,15474,1848,185,1989,1547,18513,1928,19893,15474,-0.015312129631638527,0.9354044136128287,0.6346128990564819,0.6166333456964479,0.9351432880844646,0.12669683257918551,0.903958782644657,0.9352536067963605,0.13112317435698592,0.9017597979403635,18608.0,9820.0,19893,15474,1860,196,1989,1547,18605,2029,19893,15474,-0.057734400033950806,0.9359071030010556,0.6731291198138813,0.5909500132966145,0.9351432880844646,0.12669683257918551,0.903958782644657,0.9359071030010556,0.13189866873465167,0.9016854782982258,18618.0,10416.0,19893,15474,1860,196,1989,1547,18618,2041,19893,15474,-0.06374310702085495
698,v1_data17_fwd,0,4,6,9,8,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et0_eta4.v1/tunedDiscr.jobID_0698.pic.gz,0,0.903829193077356,0.9235796882855707,0.11570782159017454,0.9011145388547455,0.9133363494696627,0.11102494506914824,0.9303775197305585,0.48041876696393954,0.7099716256017325,0.9311211664152841,0.1279896574014221,0.9013234331278517,0.9303775197305585,0.13092930076256948,0.8994629069578061,18508.0,7434.0,19893,15474,1852,197,1989,1547,18508,2026,19893,15474,-0.03477517142891884,0.930628864424672,0.4932144241954246,0.7025483123801989,0.9311211664152841,0.1279896574014221,0.9013234331278517,0.9305785954858493,0.1316401706087631,0.8992001014623595,18513.0,7632.0,19893,15474,1852,197,1989,1547,18512,2037,19893,15474,-0.0392402820289135,0.9354044136128287,0.6346128990564819,0.6166333456964479,0.9356460532931121,0.13703943115707823,0.8989359142848634,0.9354044136128287,0.13803799922450563,0.8983078546528359,18608.0,9820.0,19893,15474,1861,212,1989,1547,18608,2136,19893,15474,-0.08468430489301682,0.9359071030010556,0.6731291198138813,0.5909500132966145,0.9361488185017597,0.1383322559793148,0.8985223266669712,0.9358065651234102,0.1385549954762828,0.8982409475554437,18618.0,10416.0,19893,15474,1862,214,1989,1547,18616,2144,19893,15474,-0.08867478370666504
706,v1_data17_fwd,0,4,7,0,6,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et0_eta4.v1/tunedDiscr.jobID_0706.pic.gz,0,0.8979506830459729,0.9045226130653267,0.1085972850678733,0.9046588746006002,0.9100185995073644,0.10068502003360476,0.9303775197305585,0.48041876696393954,0.7099716256017325,0.9296482412060302,0.1577246283128636,0.8854227744041343,0.9303775197305585,0.12563008918185342,0.9021563728275175,18508.0,7434.0,19893,15474,1850,244,1990,1547,18508,1943,19893,15474,-0.07012350857257843,0.930628864424672,0.4932144241954246,0.7025483123801989,0.9311557788944723,0.15966386554621848,0.8851633721661255,0.930628864424672,0.12608246090215847,0.9020503364561291,18513.0,7632.0,19893,15474,1853,246,1990,1547,18513,1951,19893,15474,-0.07430757582187653,0.9354044136128287,0.6346128990564819,0.6166333456964479,0.935678391959799,0.17259211376858435,0.880710854479216,0.9355552204292967,0.13293266123820602,0.9009858418650589,18608.0,9820.0,19893,15474,1862,267,1990,1547,18611,2057,19893,15474,-0.12596823275089264,0.9359071030010556,0.6731291198138813,0.5909500132966145,0.935678391959799,0.17259211376858435,0.880710854479216,0.9359071030010556,0.1334496574899832,0.9008949400191102,18618.0,10416.0,19893,15474,1862,267,1990,1547,18618,2065,19893,15474,-0.13032472133636475
718,v1_data17_fwd,0,4,7,1,8,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et0_eta4.v1/tunedDiscr.jobID_0718.pic.gz,0,0.9139490878551647,0.9236180904522613,0.09566903684550743,0.9057005501394336,0.9198210425777912,0.10831071474731808,0.9303775197305585,0.48041876696393954,0.7099716256017325,0.9301507537688443,0.10730446024563671,0.9113269294315408,0.9303272507917358,0.1251777174615484,0.902361356756209,18508.0,7434.0,19893,15474,1851,166,1990,1547,18507,1937,19893,15474,-0.08598199486732483,0.930628864424672,0.4932144241954246,0.7025483123801989,0.9301507537688443,0.10730446024563671,0.9113269294315408,0.930628864424672,0.1255654646503813,0.9023129436555116,18513.0,7632.0,19893,15474,1851,166,1990,1547,18513,1943,19893,15474,-0.0887225866317749,0.9354044136128287,0.6346128990564819,0.6166333456964479,0.9346733668341709,0.11506140917905623,0.909636008438629,0.9354044136128287,0.13170479514023523,0.9015375353914715,18608.0,9820.0,19893,15474,1860,178,1990,1547,18608,2037,19893,15474,-0.13742591440677643,0.9359071030010556,0.6731291198138813,0.5909500132966145,0.9346733668341709,0.11506140917905623,0.909636008438629,0.9359071030010556,0.132480289517901,0.901389068688367,18618.0,10416.0,19893,15474,1860,178,1990,1547,18618,2050,19893,15474,-0.14470262825489044
729,v1_data17_fwd,0,4,7,2,9,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et0_eta4.v1/tunedDiscr.jobID_0729.pic.gz,0,0.911215712996957,0.9266331658291457,0.10407239819004525,0.9064663414484319,0.9184135122907555,0.10540261083107147,0.9303775197305585,0.48041876696393954,0.7099716256017325,0.9306532663316583,0.11247575953458307,0.9089608433421786,0.9303272507917358,0.12097712291585885,0.9044931662570447,18508.0,7434.0,19893,15474,1852,174,1990,1547,18507,1872,19893,15474,0.019476840272545815,0.930628864424672,0.4932144241954246,0.7025483123801989,0.9306532663316583,0.11247575953458307,0.9089608433421786,0.930628864424672,0.12104174744733101,0.9046090779524207,18513.0,7632.0,19893,15474,1852,174,1990,1547,18513,1873,19893,15474,0.018692219629883766,0.9354044136128287,0.6346128990564819,0.6166333456964479,0.9351758793969849,0.12346477052359406,0.9056182043970634,0.9353541446740059,0.1289259402869329,0.9029280478718276,18608.0,9820.0,19893,15474,1861,191,1990,1547,18607,1994,19893,15474,-0.03517623990774155,0.9359071030010556,0.6731291198138813,0.5909500132966145,0.935678391959799,0.12411118293471235,0.9055368392796027,0.9359573719398784,0.12995993279048726,0.9026978288223116,18618.0,10416.0,19893,15474,1862,192,1990,1547,18619,2010,19893,15474,-0.042944371700286865
732,v1_data17_fwd,0,4,7,3,2,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et0_eta4.v1/tunedDiscr.jobID_0732.pic.gz,0,0.9031483109583629,0.9260935143288085,0.11950904392764858,0.9040400291851496,0.9133363494696627,0.10520873723665504,0.9303775197305585,0.48041876696393954,0.7099716256017325,0.9306184012066365,0.13113695090439276,0.899475689838318,0.9304780576082039,0.1242083494894662,0.902927822986201,18508.0,7434.0,19893,15474,1851,203,1989,1548,18510,1922,19893,15474,-0.005830638576298952,0.930628864424672,0.4932144241954246,0.7025483123801989,0.9306184012066365,0.13113695090439276,0.899475689838318,0.9305785954858493,0.12453147214682693,0.9028132833385973,18513.0,7632.0,19893,15474,1851,203,1989,1548,18512,1927,19893,15474,-0.007268091198056936,0.9354044136128287,0.6346128990564819,0.6166333456964479,0.9356460532931121,0.14082687338501293,0.8970020214603018,0.9353541446740059,0.13228641592348456,0.9012165120444379,18608.0,9820.0,19893,15474,1861,218,1989,1548,18607,2047,19893,15474,-0.05990351364016533,0.9359071030010556,0.6731291198138813,0.5909500132966145,0.9356460532931121,0.14082687338501293,0.8970020214603018,0.9359573719398784,0.13254491404937313,0.9013807969914678,18618.0,10416.0,19893,15474,1861,218,1989,1548,18619,2051,19893,15474,-0.0632069855928421
748,v1_data17_fwd,0,4,7,4,8,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et0_eta4.v1/tunedDiscr.jobID_0748.pic.gz,0,0.9018375454140886,0.9155354449472096,0.11175710594315245,0.9059808955506289,0.9209772281707134,0.1088923355305674,0.9303775197305585,0.48041876696393954,0.7099716256017325,0.9306184012066365,0.14147286821705427,0.8942094423352835,0.9303775197305585,0.12136487010469174,0.9043212724406172,18508.0,7434.0,19893,15474,1851,219,1989,1548,18508,1878,19893,15474,-0.0560089647769928,0.930628864424672,0.4932144241954246,0.7025483123801989,0.9306184012066365,0.14147286821705427,0.8942094423352835,0.9305785954858493,0.12181724182499677,0.9041908930821497,18513.0,7632.0,19893,15474,1851,219,1989,1548,18512,1885,19893,15474,-0.0592472180724144,0.9354044136128287,0.6346128990564819,0.6166333456964479,0.9356460532931121,0.14728682170542637,0.8936984893494813,0.9354044136128287,0.1284735685666279,0.9031830161501408,18608.0,9820.0,19893,15474,1861,228,1989,1548,18608,1988,19893,15474,-0.10366322845220566,0.9359071030010556,0.6731291198138813,0.5909500132966145,0.9356460532931121,0.14728682170542637,0.8936984893494813,0.9359573719398784,0.12944293653871008,0.9029611154357312,18618.0,10416.0,19893,15474,1861,228,1989,1548,18619,2002,19893,15474,-0.11095533519983292
759,v1_data17_fwd,0,4,7,5,9,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et0_eta4.v1/tunedDiscr.jobID_0759.pic.gz,0,0.8915065720423695,0.8954248366013072,0.1124031007751938,0.902809856460516,0.9143919971849395,0.10869846193615096,0.9303775197305585,0.48041876696393954,0.7099716256017325,0.9306184012066365,0.1698966408268734,0.8796427340305577,0.9304277886693811,0.1305415535737366,0.8996848469691474,18508.0,7434.0,19893,15474,1851,263,1989,1548,18509,2020,19893,15474,-0.04231178015470505,0.930628864424672,0.4932144241954246,0.7025483123801989,0.9306184012066365,0.1698966408268734,0.8796427340305577,0.930628864424672,0.1309939252940416,0.8995535938944571,18513.0,7632.0,19893,15474,1851,263,1989,1548,18513,2026,19893,15474,-0.044989023357629776,0.9354044136128287,0.6346128990564819,0.6166333456964479,0.9356460532931121,0.18087855297157623,0.8764149256450744,0.9354546825516513,0.13997673516867,0.8973425842044536,18608.0,9820.0,19893,15474,1861,280,1989,1548,18609,2166,19893,15474,-0.10694824159145355,0.9359071030010556,0.6731291198138813,0.5909500132966145,0.9361488185017597,0.18152454780361757,0.8763240009083836,0.935856834062233,0.14081685407780795,0.897110327738934,18618.0,10416.0,19893,15474,1862,281,1989,1548,18617,2179,19893,15474,-0.11239365488290787
760,v1_data17_fwd,0,4,7,6,0,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et0_eta4.v1/tunedDiscr.jobID_0760.pic.gz,0,0.9052661090837174,0.9250879839115134,0.11434108527131782,0.9047165853074974,0.912934197959081,0.10346387488690707,0.9303775197305585,0.48041876696393954,0.7099716256017325,0.9306184012066365,0.12467700258397933,0.9027589913621731,0.9303272507917358,0.1242083494894662,0.9028535430353676,18508.0,7434.0,19893,15474,1851,193,1989,1548,18507,1922,19893,15474,-0.008770895190536976,0.930628864424672,0.4932144241954246,0.7025483123801989,0.9306184012066365,0.12467700258397933,0.9027589913621731,0.930628864424672,0.12446684761535479,0.9028708530268955,18513.0,7632.0,19893,15474,1851,193,1989,1548,18513,1926,19893,15474,-0.011528040282428265,0.9354044136128287,0.6346128990564819,0.6166333456964479,0.9356460532931121,0.12790697674418605,0.9035901242659832,0.9354044136128287,0.13319115936409462,0.900780090362351,18608.0,9820.0,19893,15474,1861,198,1989,1548,18608,2061,19893,15474,-0.0639977976679802,0.9359071030010556,0.6731291198138813,0.5909500132966145,0.9361488185017597,0.1285529715762274,0.9035082891309663,0.935856834062233,0.1334496574899832,0.9008702801802039,18618.0,10416.0,19893,15474,1862,199,1989,1548,18617,2065,19893,15474,-0.06713569164276123
779,v1_data17_fwd,0,4,7,7,9,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et0_eta4.v1/tunedDiscr.jobID_0779.pic.gz,0,0.9034287888805563,0.9155354449472096,0.1085972850678733,0.8987195044116401,0.9029809480721862,0.10553185989401577,0.9303775197305585,0.48041876696393954,0.7099716256017325,0.9306184012066365,0.1292824822236587,0.9004188662586634,0.9303775197305585,0.13894274266511566,0.8953819032994643,18508.0,7434.0,19893,15474,1851,200,1989,1547,18508,2150,19893,15474,-0.01997106708586216,0.930628864424672,0.4932144241954246,0.7025483123801989,0.9306184012066365,0.1292824822236587,0.9004188662586634,0.9306791333634947,0.1397828615742536,0.8951013976774604,18513.0,7632.0,19893,15474,1851,200,1989,1547,18514,2163,19893,15474,-0.023237155750393867,0.9354044136128287,0.6346128990564819,0.6166333456964479,0.9356460532931121,0.14156431803490627,0.896625224192272,0.9354546825516513,0.14708543363060617,0.893708050635681,18608.0,9820.0,19893,15474,1861,219,1989,1547,18609,2276,19893,15474,-0.06429026275873184,0.9359071030010556,0.6731291198138813,0.5909500132966145,0.9356460532931121,0.14156431803490627,0.896625224192272,0.9359071030010556,0.14747318081943905,0.8937306455458602,18618.0,10416.0,19893,15474,1861,219,1989,1547,18618,2282,19893,15474,-0.06811728328466415
